,,2010-01-04 00:00:00
Adj Close,BIOX,
Adj Close,BIP,2.5962538719177246
Adj Close,BIPC,
Adj Close,BIPH,
Adj Close,BIPI,
Adj Close,BIP^A,
Adj Close,BIP^B,
Adj Close,BIRD,
Adj Close,BIT,
Adj Close,BITE,
Adj Close,BITF,
Adj Close,BIVI,
Adj Close,BJ,
Adj Close,BJDX,
Adj Close,BJRI,18.243988037109375
Adj Close,BK,21.92914581298828
Adj Close,BKCC,2.581810235977173
Adj Close,BKD,18.600000381469727
Adj Close,BKDT,
Adj Close,BKE,10.114887237548828
Adj Close,BKH,17.460969924926758
Adj Close,BKI,
Adj Close,BKKT,
Adj Close,BKN,6.446996212005615
Adj Close,BKNG,223.9600067138672
Adj Close,BKR,22.710594177246094
Adj Close,BKSC,5.351480007171631
Adj Close,BKSY,
Adj Close,BKT,14.809305191040039
Adj Close,BKTI,2.6646127700805664
Adj Close,BKU,
Adj Close,BKYI,24.959999084472656
Adj Close,BL,
Adj Close,BLBD,
Adj Close,BLBX,
Adj Close,BLCM,
Adj Close,BLCO,
Adj Close,BLD,
Adj Close,BLDE,
Adj Close,BLDEW,
Adj Close,BLDP,1.940000057220459
Adj Close,BLDR,3.7699999809265137
Adj Close,BLE,6.759912014007568
Adj Close,BLEU,
Adj Close,BLFS,1.5399999618530273
Adj Close,BLFY,
Adj Close,BLI,
Adj Close,BLIN,1487.5
Adj Close,BLK,170.2079620361328
Adj Close,BLKB,21.42222023010254
Adj Close,BLMN,
Adj Close,BLND,
Adj Close,BLNG,
Adj Close,BLNK,2250.0
Adj Close,BLNKW,
Adj Close,BLPH,
Adj Close,BLRX,
Adj Close,BLTE,
Adj Close,BLU,17.328519821166992
Adj Close,BLUA,
Adj Close,BLUE,
Adj Close,BLW,5.994279861450195
Adj Close,BLX,6.838097095489502
Adj Close,BLZE,
Adj Close,BMA,23.977622985839844
Adj Close,BMAC,
Adj Close,BMAQ,
Adj Close,BMAQU,
Adj Close,BMAQW,
Adj Close,BMBL,
Adj Close,BME,8.807881355285645
Adj Close,BMEA,
Adj Close,BMEZ,
Adj Close,BMI,17.24921989440918
Adj Close,BML^G,
Adj Close,BML^H,
Adj Close,BML^J,
Adj Close,BML^L,
Adj Close,BMN,
Adj Close,BMO,29.3372802734375
Adj Close,BMRA,0.4099999964237213
Adj Close,BMRC,13.141143798828125
Adj Close,BMRN,18.950000762939453
Adj Close,BMTX,
Adj Close,BMY,17.35601234436035
Adj Close,BN,6.795498847961426
Adj Close,BNED,
Adj Close,BNFT,
Adj Close,BNGO,
Adj Close,BNGOW,
Adj Close,BNH,
Adj Close,BNIX,
Adj Close,BNJ,
Adj Close,BNL,
Adj Close,BNNR,
Adj Close,BNOX,
Adj Close,BNR,
Adj Close,BNRE,
Adj Close,BNRG,
Adj Close,BNS,25.563182830810547
Adj Close,BNSO,0.8399999737739563
Adj Close,BNTC,
Adj Close,BNTX,
Adj Close,BNY,7.5540547370910645
Adj Close,BOAC,
Adj Close,BOC,
Adj Close,BOCN,
Adj Close,BOCNU,
Adj Close,BOCNW,
Adj Close,BODY,
Adj Close,BOE,5.7819132804870605
Adj Close,BOH,31.396299362182617
Adj Close,BOH^A,
Adj Close,BOKF,35.18098068237305
Adj Close,BOLT,
Adj Close,BON,
Adj Close,BOOM,18.886571884155273
Adj Close,BOOT,
Adj Close,BORR,
Adj Close,BOSC,5.599999904632568
Adj Close,BOTJ,5.326137065887451
Adj Close,BOWL,
Adj Close,BOX,
Adj Close,BOXD,
Adj Close,BOXL,
Adj Close,BP,30.700864791870117
Adj Close,BPAC,
Adj Close,BPACW,
Adj Close,BPMC,
Adj Close,BPOP,20.560590744018555
Adj Close,BPOPM,6.927028179168701
Adj Close,BPRN,
Adj Close,BPT,22.3165283203125
Adj Close,BPTH,86.0
Adj Close,BPTS,
Adj Close,BPYPM,
Adj Close,BPYPN,
Adj Close,BPYPO,
Adj Close,BPYPP,
Adj Close,BQ,
Adj Close,BR,17.499141693115234
Adj Close,BRAC,
Adj Close,BRACU,
Adj Close,BRAG,
Adj Close,BRBR,
Adj Close,BRBS,
Adj Close,BRC,23.210988998413086
Adj Close,BRCC,
Adj Close,BRD,
Adj Close,BRDG,
Adj Close,BRDS,
Adj Close,BREZ,
Adj Close,BREZR,
Adj Close,BREZW,
Adj Close,BRFH,
Adj Close,BRFS,12.271689414978027
Adj Close,BRID,10.82859992980957
Adj Close,BRIV,
Adj Close,BRIVU,
Adj Close,BRIVW,
Adj Close,BRK/A,
Adj Close,BRK/B,
Adj Close,BRKH,
Adj Close,BRKHW,
Adj Close,BRKL,6.800795555114746
Adj Close,BRKR,11.851860046386719
Adj Close,BRLIW,
Adj Close,BRLT,
Adj Close,BRMK,
Adj Close,BRN,4.550000190734863
Adj Close,BRO,7.767969608306885
Adj Close,BROG,
Adj Close,BROGW,
Adj Close,BROS,
Adj Close,BRP,
Adj Close,BRQS,
Adj Close,BRSH,
Adj Close,BRSHW,
Adj Close,BRSP,
Adj Close,BRT,3.721799373626709
Adj Close,BRTX,
Adj Close,BRW,10.462420463562012
Adj Close,BRX,
Adj Close,BRY,
Adj Close,BRZE,
Adj Close,BSAC,14.84121322631836
Adj Close,BSAQ,
Adj Close,BSBK,
Adj Close,BSBR,6.9095563888549805
Adj Close,BSET,2.2456204891204834
Adj Close,BSFC,
Adj Close,BSGA,
Adj Close,BSGM,
Adj Close,BSIG,
Adj Close,BSL,
Adj Close,BSM,
Adj Close,BSMX,
Adj Close,BSQR,2.5199999809265137
Adj Close,BSRR,5.709681987762451
Adj Close,BST,
Adj Close,BSTZ,
Adj Close,BSVN,
Adj Close,BSX,9.010000228881836
Adj Close,BSX^A,
Adj Close,BSY,
Adj Close,BTA,5.019689083099365
Adj Close,BTAI,
Adj Close,BTB,
Adj Close,BTBD,
Adj Close,BTBDW,
Adj Close,BTBT,
Adj Close,BTCM,
Adj Close,BTCS,
Adj Close,BTCY,
Adj Close,BTG,1.1342629194259644
Adj Close,BTI,16.997209548950195
Adj Close,BTMD,
Adj Close,BTMDW,
Adj Close,BTO,7.21853494644165
Adj Close,BTOG,
Adj Close,BTT,
Adj Close,BTTR,
Adj Close,BTTX,
Adj Close,BTU,
Adj Close,BTWN,
Adj Close,BTWNU,
Adj Close,BTWNW,
Adj Close,BTZ,4.8340959548950195
Adj Close,BUD,39.962650299072266
Adj Close,BUI,
Adj Close,BUR,
Adj Close,BURL,
Adj Close,BUSE,7.641233921051025
Adj Close,BV,
Adj Close,BVH,1.703193187713623
Adj Close,BVN,32.35728454589844
Adj Close,BVS,
Adj Close,BVXV,
Adj Close,BW,
Adj Close,BWA,14.890613555908203
Adj Close,BWAC,
Adj Close,BWACW,
Adj Close,BWAQ,
Adj Close,BWAY,
Adj Close,BWB,
Adj Close,BWBBP,
Adj Close,BWEN,81.19999694824219
Adj Close,BWFG,
Adj Close,BWG,
Adj Close,BWMN,
Adj Close,BWMX,
Adj Close,BWNB,
Adj Close,BWSN,
Adj Close,BWV,
Adj Close,BWXT,
Adj Close,BW^A,
Adj Close,BX,6.700128078460693
Adj Close,BXC,30.799999237060547
Adj Close,BXMT,2.9765758514404297
Adj Close,BXMX,5.091436386108398
Adj Close,BXP,45.93268966674805
Adj Close,BXRX,
Adj Close,BXSL,
Adj Close,BY,
Adj Close,BYD,8.404294967651367
Adj Close,BYFC,6.434737205505371
Adj Close,BYM,6.931087017059326
Adj Close,BYN,
Adj Close,BYND,
Adj Close,BYNO,
Adj Close,BYNOU,
Adj Close,BYNOW,
Adj Close,BYRN,2.5
Adj Close,BYSI,
Adj Close,BYTS,
Adj Close,BYTSW,
Adj Close,BZ,
Adj Close,BZFD,
Adj Close,BZFDW,
Adj Close,BZH,26.299999237060547
Adj Close,BZUN,
Adj Close,C,29.03777503967285
Adj Close,CAAP,
Adj Close,CAAS,20.431604385375977
Adj Close,CABA,
Adj Close,CABO,
Adj Close,CAC,15.600447654724121
Adj Close,CACC,43.84000015258789
Adj Close,CACI,49.58000183105469
Adj Close,CACO,
Adj Close,CADE,21.03561019897461
Adj Close,CADE^A,
Adj Close,CADL,
Adj Close,CAE,7.0962700843811035
Adj Close,CAF,9.621451377868652
Adj Close,CAG,12.331071853637695
Adj Close,CAH,23.229129791259766
Adj Close,CAJ,26.84323501586914
Adj Close,CAKE,18.720569610595703
Adj Close,CAL,8.315973281860352
Adj Close,CALA,
Adj Close,CALB,
Adj Close,CALM,13.761502265930176
Adj Close,CALT,
Adj Close,CALX,
Adj Close,CAMP,3.4800000190734863
Adj Close,CAMT,2.3893613815307617
Adj Close,CAN,
Adj Close,CANB,
Adj Close,CANF,
Adj Close,CANG,
Adj Close,CANO,
Adj Close,CAPL,
Adj Close,CAPR,605.0
Adj Close,CAR,13.229999542236328
Adj Close,CARA,
Adj Close,CARE,4.752744674682617
Adj Close,CARG,
Adj Close,CARR,
Adj Close,CARS,
Adj Close,CARV,125.31511688232422
Adj Close,CASA,
Adj Close,CASH,5.877317428588867
Adj Close,CASI,91.30000305175781
Adj Close,CASS,17.234188079833984
Adj Close,CASY,28.125408172607422
Adj Close,CAT,41.308013916015625
Adj Close,CATC,18.879287719726562
Adj Close,CATO,10.649916648864746
Adj Close,CATY,6.664646148681641
Adj Close,CB,32.70954513549805
Adj Close,CBAN,4.0647711753845215
Adj Close,CBAT,13.5
Adj Close,CBAY,
Adj Close,CBD,32.950809478759766
Adj Close,CBFV,9.15744686126709
Adj Close,CBH,
Adj Close,CBIO,11.799064636230469
Adj Close,CBL,
Adj Close,CBNK,
Adj Close,CBOE,
Adj Close,CBRE,13.819999694824219
Adj Close,CBRG,
Adj Close,CBRL,23.17572021484375
Adj Close,CBSH,21.172483444213867
Adj Close,CBT,20.46270751953125
Adj Close,CBU,13.352348327636719
Adj Close,CBZ,7.619999885559082
Adj Close,CC,
Adj Close,CCAI,
Adj Close,CCAIW,
Adj Close,CCAP,
Adj Close,CCB,
Adj Close,CCBG,11.677404403686523
Adj Close,CCCC,
Adj Close,CCCS,
Adj Close,CCD,
Adj Close,CCEL,1.5499999523162842
Adj Close,CCEP,8.065408706665039
Adj Close,CCF,9.947629928588867
Adj Close,CCI,29.985280990600586
Adj Close,CCJ,27.509246826171875
Adj Close,CCK,26.186634063720703
Adj Close,CCL,23.72894287109375
Adj Close,CCLP,
Adj Close,CCM,4.6153883934021
Adj Close,CCNC,
Adj Close,CCNE,11.032113075256348
Adj Close,CCO,2.800327777862549
Adj Close,CCOI,7.045473098754883
Adj Close,CCRD,0.9399999976158142
Adj Close,CCRN,10.220000267028809
Adj Close,CCS,
Adj Close,CCSI,
Adj Close,CCTS,
Adj Close,CCU,9.425314903259277
Adj Close,CCV,
Adj Close,CCVI,
Adj Close,CD,
Adj Close,CDAK,
Adj Close,CDAQ,
Adj Close,CDAQU,
Adj Close,CDAQW,
Adj Close,CDAY,
Adj Close,CDE,18.739999771118164
Adj Close,CDIO,
Adj Close,CDIOW,
Adj Close,CDLX,
Adj Close,CDMO,15.25963306427002
Adj Close,CDNA,
Adj Close,CDNS,6.119999885559082
Adj Close,CDRE,
Adj Close,CDRO,
Adj Close,CDR^B,
Adj Close,CDR^C,
Adj Close,CDTX,
Adj Close,CDW,
Adj Close,CDXC,1.350000023841858
Adj Close,CDXS,
Adj Close,CDZI,12.029999732971191
Adj Close,CDZIP,
Adj Close,CE,27.48973274230957
Adj Close,CEA,16.74004364013672
Adj Close,CEAD,
Adj Close,CEADW,
Adj Close,CECO,4.0
Adj Close,CEE,21.267969131469727
Adj Close,CEG,
Adj Close,CEI,625000000.0
Adj Close,CEIX,
Adj Close,CELC,
Adj Close,CELH,5.0
Adj Close,CELU,
Adj Close,CELZ,
Adj Close,CEM,
Adj Close,CEMI,2.1600000858306885
Adj Close,CEN,
Adj Close,CENN,
Adj Close,CENQ,
Adj Close,CENQU,
Adj Close,CENQW,
Adj Close,CENT,10.649999618530273
Adj Close,CENTA,9.930000305175781
Adj Close,CENX,17.219999313354492
Adj Close,CEPU,
Adj Close,CEQP,64.4953384399414
Adj Close,CEQP^,
Adj Close,CERE,
Adj Close,CERS,1.7999999523162842
Adj Close,CERT,
Adj Close,CET,8.744751930236816
Adj Close,CETX,
Adj Close,CETXP,
Adj Close,CEV,6.458969593048096
Adj Close,CEVA,12.880000114440918
Adj Close,CF,13.806207656860352
Adj Close,CFB,
Adj Close,CFBK,38.40298843383789
Adj Close,CFFE,
Adj Close,CFFEW,
Adj Close,CFFI,13.632634162902832
Adj Close,CFFN,6.596673488616943
Adj Close,CFFS,
Adj Close,CFG,
Adj Close,CFG^D,
Adj Close,CFG^E,
Adj Close,CFIV,
Adj Close,CFIVU,
Adj Close,CFIVW,
Adj Close,CFLT,
Adj Close,CFMS,
Adj Close,CFR,34.74656677246094
Adj Close,CFRX,
Adj Close,CFR^B,
Adj Close,CFSB,
Adj Close,CG,
Adj Close,CGA,182.92909240722656
Adj Close,CGABL,
Adj Close,CGAU,9.13808822631836
Adj Close,CGBD,
Adj Close,CGC,
Adj Close,CGEM,
Adj Close,CGEN,4.769999980926514
Adj Close,CGNT,
Adj Close,CGNX,4.027367115020752
Adj Close,CGO,4.872827053070068
Adj Close,CGRN,256.0
Adj Close,CGTX,
Adj Close,CHAA,
Adj Close,CHCI,6.159999847412109
Adj Close,CHCO,21.598308563232422
Adj Close,CHCT,
Adj Close,CHD,12.756793975830078
Adj Close,CHDN,11.720992088317871
Adj Close,CHE,45.33778762817383
Adj Close,CHEA,
Adj Close,CHEAU,
Adj Close,CHEAW,
Adj Close,CHEF,
Adj Close,CHEK,
Adj Close,CHEKZ,
Adj Close,CHGG,
Adj Close,CHH,20.465425491333008
Adj Close,CHI,4.03916072845459
Adj Close,CHK,
Adj Close,CHKEL,
Adj Close,CHKEW,
Adj Close,CHKEZ,
Adj Close,CHKP,34.11000061035156
Adj Close,CHMG,14.441337585449219
Adj Close,CHMI,
Adj Close,CHMI^A,
Adj Close,CHMI^B,
Adj Close,CHN,10.348572731018066
Adj Close,CHNR,11.90999984741211
Adj Close,CHPT,
Adj Close,CHRA,
Adj Close,CHRB,
Adj Close,CHRD,
Adj Close,CHRS,
Adj Close,CHRW,45.565670013427734
Adj Close,CHS,9.791803359985352
Adj Close,CHSCL,
Adj Close,CHSCM,
Adj Close,CHSCN,
Adj Close,CHSCO,
Adj Close,CHSCP,12.914525985717773
Adj Close,CHT,14.57462215423584
Adj Close,CHTR,
Adj Close,CHUY,
Adj Close,CHW,2.5575993061065674
Adj Close,CHWY,
Adj Close,CHX,
Adj Close,CHY,3.9374842643737793
Adj Close,CI,34.94481658935547
Adj Close,CIA,6.690000057220459
Adj Close,CIB,32.54170227050781
Adj Close,CIDM,13.300000190734863
Adj Close,CIEN,11.020000457763672
Adj Close,CIF,0.9023834466934204
Adj Close,CIFR,
Adj Close,CIFRW,
Adj Close,CIG,3.215517282485962
Adj Close,CIGI,10.957501411437988
Adj Close,CIH,
Adj Close,CII,5.722788333892822
Adj Close,CIIG,
Adj Close,CIIGU,
Adj Close,CIIGW,
Adj Close,CIK,1.223911166191101
Adj Close,CIM,3.412804365158081
Adj Close,CIM^A,
Adj Close,CIM^B,
Adj Close,CIM^C,
Adj Close,CIM^D,
Adj Close,CINC,
Adj Close,CINF,17.422109603881836
Adj Close,CING,
Adj Close,CINT,
Adj Close,CIO,
Adj Close,CION,
Adj Close,CIO^A,
Adj Close,CIR,25.20867156982422
Adj Close,CISO,
Adj Close,CIVB,3.7968015670776367
Adj Close,CIVI,
Adj Close,CIX,5.5096588134765625
Adj Close,CIXX,
Adj Close,CIZN,13.094976425170898
Adj Close,CJJD,50.400001525878906
Adj Close,CKPT,
Adj Close,CKX,10.340291023254395
Adj Close,CL,31.07436180114746
Adj Close,CLAA,
Adj Close,CLAR,4.132193565368652
Adj Close,CLAY,
Adj Close,CLAYU,
Adj Close,CLAYW,
Adj Close,CLB,49.38727569580078
Adj Close,CLBK,
Adj Close,CLBR,
Adj Close,CLBT,
Adj Close,CLBTW,
Adj Close,CLDT,
Adj Close,CLDT^A,
Adj Close,CLDX,70.6500015258789
Adj Close,CLEU,
Adj Close,CLF,39.64623260498047
Adj Close,CLFD,2.549999952316284
Adj Close,CLGN,
Adj Close,CLH,30.334999084472656
Adj Close,CLIN,
Adj Close,CLINR,
Adj Close,CLINU,
Adj Close,CLIR,
Adj Close,CLLS,
Adj Close,CLM,4.443341255187988
Adj Close,CLMB,7.949999809265137
Adj Close,CLMT,10.398468017578125
Adj Close,CLNE,15.680000305175781
Adj Close,CLNN,
Adj Close,CLNNW,
Adj Close,CLOE,
Adj Close,CLOV,
Adj Close,CLPR,
Adj Close,CLPS,
Adj Close,CLPT,
Adj Close,CLRB,8996400.0
Adj Close,CLRC,
Adj Close,CLRCW,
Adj Close,CLRO,2.8994274139404297
Adj Close,CLS,9.819999694824219
Adj Close,CLSD,
Adj Close,CLSK,
Adj Close,CLST,
Adj Close,CLVR,
Adj Close,CLVRW,
Adj Close,CLVT,
Adj Close,CLVT^A,
Adj Close,CLW,27.15999984741211
Adj Close,CLWT,9.77485179901123
Adj Close,CLX,43.37118911743164
Adj Close,CLXT,
Adj Close,CM,8.154146194458008
Adj Close,CMA,22.9185848236084
Adj Close,CMAX,
Adj Close,CMBM,
Adj Close,CMC,11.234448432922363
Adj Close,CMCL,2.1219139099121094
Adj Close,CMCM,
Adj Close,CMCO,13.850037574768066
Adj Close,CMCSA,6.833384990692139
Adj Close,CMCT,14.006185531616211
Adj Close,CMCTP,
Adj Close,CME,43.672271728515625
Adj Close,CMG,87.83999633789062
Adj Close,CMI,35.225765228271484
Adj Close,CMLS,
Adj Close,CMMB,
Adj Close,CMND,
Adj Close,CMP,44.761478424072266
Adj Close,CMPO,
Adj Close,CMPOW,
Adj Close,CMPR,56.25
Adj Close,CMPS,
Adj Close,CMPX,
Adj Close,CMRA,
Adj Close,CMRAW,
Adj Close,CMRE,
Adj Close,CMRE^B,
Adj Close,CMRE^C,
Adj Close,CMRE^D,
Adj Close,CMRE^E,
Adj Close,CMRX,
Adj Close,CMS,10.490501403808594
Adj Close,CMSA,
Adj Close,CMSC,
Adj Close,CMSD,
Adj Close,CMS^B,
Adj Close,CMS^C,
Adj Close,CMT,2.8485937118530273
Adj Close,CMTG,
Adj Close,CMTL,24.53303337097168
Adj Close,CMU,2.1108179092407227
Adj Close,CNA,12.95344352722168
Adj Close,CNC,5.425000190734863
Adj Close,CNCE,
Adj Close,CNDA,
Adj Close,CNDB,
Adj Close,CNDT,
Adj Close,CNET,17.5
Adj Close,CNEY,
Adj Close,CNF,
Adj Close,CNFR,
Adj Close,CNFRL,
Adj Close,CNGL,
Adj Close,CNGLU,
Adj Close,CNHI,
Adj Close,CNI,22.168834686279297
Adj Close,CNK,10.276091575622559
Adj Close,CNM,
Adj Close,CNMD,19.980426788330078
Adj Close,CNNB,
Adj Close,CNNE,
Adj Close,CNO,4.433595657348633
Adj Close,CNOB,7.5837578773498535
Adj Close,CNOBP,
Adj Close,CNO^A,
Adj Close,CNP,8.831853866577148
Adj Close,CNQ,24.564054489135742
Adj Close,CNS,12.112346649169922
Adj Close,CNSL,7.7566423416137695
Adj Close,CNSP,
Adj Close,CNTA,
Adj Close,CNTB,
Adj Close,CNTG,
Adj Close,CNTX,
Adj Close,CNTY,2.5999999046325684
Adj Close,CNX,40.67771911621094
Adj Close,CNXA,
Adj Close,CNXC,
Adj Close,CNXN,6.181403636932373
Adj Close,COCO,
Adj Close,COCP,
Adj Close,CODA,0.3346000015735626
Adj Close,CODI,4.610180854797363
Adj Close,CODI^A,
Adj Close,CODI^B,
Adj Close,CODI^C,
Adj Close,CODX,
Adj Close,COE,
Adj Close,COEP,
Adj Close,COF,32.43977355957031
Adj Close,COFS,5.462390422821045
Adj Close,COF^I,
Adj Close,COF^J,
Adj Close,COF^K,
Adj Close,COF^L,
Adj Close,COF^N,
Adj Close,COGT,
Adj Close,COHN,28.9090518951416
Adj Close,COHR,16.079999923706055
Adj Close,COHU,12.009973526000977
Adj Close,COIN,
Adj Close,COKE,47.77887725830078
Adj Close,COLB,11.501496315002441
Adj Close,COLD,
Adj Close,COLL,
Adj Close,COLM,16.58186149597168
Adj Close,COMM,
Adj Close,COMP,
Adj Close,COMS,242.68800354003906
Adj Close,COMSP,
Adj Close,COMSW,
Adj Close,CONN,5.940000057220459
Adj Close,CONX,
Adj Close,COO,37.518882751464844
Adj Close,COOK,
Adj Close,COOL,
Adj Close,COOLU,
Adj Close,COOLW,
Adj Close,COOP,
Adj Close,COP,26.466623306274414
Adj Close,CORR,18.58653450012207
Adj Close,CORR^A,
Adj Close,CORS,
Adj Close,CORT,2.7799999713897705
Adj Close,COSM,
Adj Close,COST,44.29444122314453
Adj Close,COTY,
Adj Close,COUP,
Adj Close,COUR,
Adj Close,COWN,3.4177608489990234
Adj Close,COWNL,
Adj Close,COYA,
Adj Close,CP,9.190923690795898
Adj Close,CPA,39.96123504638672
Adj Close,CPAA,
Adj Close,CPAAU,
Adj Close,CPAC,
Adj Close,CPAQ,
Adj Close,CPAQU,
Adj Close,CPAR,
Adj Close,CPARU,
Adj Close,CPARW,
Adj Close,CPB,23.22876739501953
Adj Close,CPE,15.5
Adj Close,CPF,21.411123275756836
Adj Close,CPG,27.62650489807129
Adj Close,CPHC,5.998136043548584
Adj Close,CPHI,3.75
Adj Close,CPIX,13.899999618530273
Adj Close,CPK,16.047988891601562
Adj Close,CPLP,19.64571762084961
Adj Close,CPNG,
Adj Close,CPOP,
Adj Close,CPRI,
Adj Close,CPRT,4.551249980926514
Adj Close,CPRX,0.6100000143051147
Adj Close,CPS,
Adj Close,CPSH,1.149999976158142
Adj Close,CPSI,32.851383209228516
Adj Close,CPSS,1.2000000476837158
Adj Close,CPT,25.238800048828125
Adj Close,CPTK,
Adj Close,CPTN,
Adj Close,CPTNW,
Adj Close,CPUH,
Adj Close,CPZ,
Adj Close,CQP,5.5832905769348145
Adj Close,CR,24.01050567626953
Adj Close,CRAI,25.62851905822754
Adj Close,CRBG,
Adj Close,CRBP,
Adj Close,CRBU,
Adj Close,CRC,
Adj Close,CRCT,
Adj Close,CRD/A,
Adj Close,CRD/B,
Adj Close,CRDF,328.32000732421875
Adj Close,CRDL,
Adj Close,CRDO,
Adj Close,CREC,
Adj Close,CRECU,
Adj Close,CRECW,
Adj Close,CREG,410.0
Adj Close,CRESW,
Adj Close,CRESY,12.352944374084473
Adj Close,CREX,547.5
Adj Close,CRF,4.27929162979126
Adj Close,CRGE,0.5
Adj Close,CRGY,
Adj Close,CRH,19.410213470458984
Adj Close,CRI,23.570812225341797
Adj Close,CRIS,16.75
Adj Close,CRK,204.8431854248047
Adj Close,CRKN,
Adj Close,CRL,33.56999969482422
Adj Close,CRM,18.704999923706055
Adj Close,CRMD,
Adj Close,CRMT,25.489999771118164
Adj Close,CRNC,
Adj Close,CRNT,11.970000267028809
Adj Close,CRNX,
Adj Close,CRON,
Adj Close,CROX,5.949999809265137
Adj Close,CRS,22.371768951416016
Adj Close,CRSP,
Adj Close,CRSR,
Adj Close,CRT,12.752447128295898
Adj Close,CRTO,
Adj Close,CRUS,6.909999847412109
Adj Close,CRVL,16.44499969482422
Adj Close,CRVS,
Adj Close,CRWD,
Adj Close,CRWS,1.2227959632873535
Adj Close,CRZN,
Adj Close,CS,34.118194580078125
Adj Close,CSAN,
Adj Close,CSBR,9.600000381469727
Adj Close,CSCO,18.205612182617188
Adj Close,CSGP,4.224999904632568
Adj Close,CSGS,16.576623916625977
Adj Close,CSII,4.590000152587891
Adj Close,CSIQ,30.989999771118164
Adj Close,CSL,29.661426544189453
Adj Close,CSLM,
Adj Close,CSLMR,
Adj Close,CSLMW,
Adj Close,CSPI,2.409759283065796
Adj Close,CSQ,3.293210029602051
Adj Close,CSR,85.50060272216797
Adj Close,CSR^C,
Adj Close,CSSE,
Adj Close,CSSEL,
Adj Close,CSSEN,
Adj Close,CSSEP,
Adj Close,CSTA,
Adj Close,CSTE,
Adj Close,CSTL,
Adj Close,CSTM,
Adj Close,CSTR,
Adj Close,CSV,3.5006327629089355
Adj Close,CSWC,2.8978066444396973
Adj Close,CSWI,
Adj Close,CSX,4.362676620483398
Adj Close,CTAQ,
Adj Close,CTAQU,
Adj Close,CTAQW,
Adj Close,CTAS,22.037599563598633
Adj Close,CTA^A,
Adj Close,CTA^B,
Adj Close,CTBB,
Adj Close,CTBI,15.013862609863281
Adj Close,CTDD,
Adj Close,CTG,7.412996292114258
Adj Close,CTGO,
Adj Close,CTHR,1.2000000476837158
Adj Close,CTIB,2.3375399112701416
Adj Close,CTIC,360.0
Adj Close,CTKB,
Adj Close,CTLP,1.6200000047683716
Adj Close,CTLT,
Adj Close,CTM,
Adj Close,CTMX,
Adj Close,CTO,5.745859146118164
Adj Close,CTOS,
Adj Close,CTO^A,
Adj Close,CTR,
Adj Close,CTRA,7.368022441864014
Adj Close,CTRE,
Adj Close,CTRM,
Adj Close,CTRN,24.9589786529541
Adj Close,CTS,9.331981658935547
Adj Close,CTSH,22.20956039428711
Adj Close,CTSO,6.125
Adj Close,CTV,
Adj Close,CTVA,
Adj Close,CTXR,
Adj Close,CUBA,3.1287338733673096
Adj Close,CUBB,
Adj Close,CUBE,4.874141693115234
Adj Close,CUBI,
Adj Close,CUBI^E,
Adj Close,CUBI^F,
Adj Close,CUE,
Adj Close,CUEN,5625.0
Adj Close,CUK,25.875640869140625
Adj Close,CULL,8.653233528137207
Adj Close,CULP,8.332976341247559
Adj Close,CURI,
Adj Close,CURIW,
Adj Close,CURO,
Adj Close,CURV,
Adj Close,CUTR,8.699999809265137
Adj Close,CUZ,15.138696670532227
Adj Close,CVAC,
Adj Close,CVBF,6.326661109924316
Adj Close,CVCO,37.45000076293945
Adj Close,CVCY,4.687665939331055
Adj Close,CVE,20.082517623901367
Adj Close,CVEO,
Adj Close,CVGI,5.809999942779541
Adj Close,CVGW,13.305238723754883
Adj Close,CVI,2.948944568634033
Adj Close,CVII,
Adj Close,CVLG,4.75
Adj Close,CVLT,24.239999771118164
Adj Close,CVLY,3.0914955139160156
Adj Close,CVM,230.0
Adj Close,CVNA,
Adj Close,CVR,9.733987808227539
Adj Close,CVRX,
Adj Close,CVS,25.576068878173828
Adj Close,CVT,
Adj Close,CVU,6.0
Adj Close,CVV,4.420000076293945
Adj Close,CVX,48.45988082885742
Adj Close,CW,29.225902557373047
Adj Close,CWAN,
Adj Close,CWBC,2.4045071601867676
Adj Close,CWBR,
Adj Close,CWCO,10.467874526977539
Adj Close,CWEN,
Adj Close,CWH,
Adj Close,CWK,
Adj Close,CWST,4.349999904632568
Adj Close,CWT,13.658263206481934
Adj Close,CX,9.490605354309082
Adj Close,CXDO,
Adj Close,CXE,2.305509328842163
Adj Close,CXH,4.830606460571289
Adj Close,CXM,
Adj Close,CXW,11.512922286987305
Adj Close,CYAD,
Adj Close,CYAN,5.369999885559082
Adj Close,CYBN,
Adj Close,CYBR,
Adj Close,CYCC,1747.199951171875
Adj Close,CYCCP,1.0201843976974487
Adj Close,CYCN,
Adj Close,CYD,7.572967052459717
Adj Close,CYH,29.56861686706543
Adj Close,CYN,
Adj Close,CYRN,76.80000305175781
Adj Close,CYRX,52.79999923706055
Adj Close,CYT,
Adj Close,CYTH,12.0
Adj Close,CYTHW,
Adj Close,CYTK,18.65999984741211
Adj Close,CYTO,
Adj Close,CYXT,
Adj Close,CZFS,15.941399574279785
Adj Close,CZNC,5.638638496398926
Adj Close,CZOO,
Adj Close,CZR,
Adj Close,CZWI,3.01503849029541
Adj Close,C^J,
Adj Close,C^K,
Adj Close,C^N,
Adj Close,D,23.845359802246094
Adj Close,DAC,60.256221771240234
Adj Close,DADA,
Adj Close,DAIO,4.320000171661377
